Categories Final,Date Occurred,Crime_Count
RAPE,2015-02-23,7
RAPE,2015-02-24,6
RAPE,2015-02-25,6
RAPE,2015-02-26,5
RAPE,2015-02-27,8
RAPE,2015-02-28,9
RAPE,2015-03-01,34
RAPE,2015-03-02,5
RAPE,2015-03-03,5
RAPE,2015-03-04,8
RAPE,2015-03-05,5
RAPE,2015-03-06,10
RAPE,2015-03-07,8
RAPE,2015-03-08,8
RAPE,2015-03-09,6
RAPE,2015-03-10,9
RAPE,2015-03-11,7
RAPE,2015-03-12,9
RAPE,2015-03-13,6
RAPE,2015-03-14,9
RAPE,2015-03-15,9
RAPE,2015-03-16,7
RAPE,2015-03-17,7
RAPE,2015-03-18,6
RAPE,2015-03-19,4
RAPE,2015-03-20,7
RAPE,2015-03-21,14
RAPE,2015-03-22,1
RAPE,2015-03-23,7
RAPE,2015-03-24,6
RAPE,2015-03-25,8
RAPE,2015-03-26,6
RAPE,2015-03-27,10
RAPE,2015-03-28,12
RAPE,2015-03-29,8
RAPE,2015-03-30,8
RAPE,2015-03-31,3
RAPE,2015-04-01,22
RAPE,2015-04-02,7
RAPE,2015-04-03,5
RAPE,2015-04-04,9
RAPE,2015-04-05,10
RAPE,2015-04-06,8
RAPE,2015-04-07,4
RAPE,2015-04-08,5
RAPE,2015-04-09,5
RAPE,2015-04-10,8
RAPE,2015-04-11,6
RAPE,2015-04-12,11
RAPE,2015-04-13,7
RAPE,2015-04-14,5
RAPE,2015-04-15,7
RAPE,2015-04-16,8
RAPE,2015-04-17,8
RAPE,2015-04-18,10
RAPE,2015-04-19,6
RAPE,2015-04-20,8
RAPE,2015-04-21,4
RAPE,2015-04-22,7
RAPE,2015-04-23,11
RAPE,2015-04-24,5
RAPE,2015-04-25,9
RAPE,2015-04-26,6
RAPE,2015-04-27,8
RAPE,2015-04-28,11
RAPE,2015-04-29,8
RAPE,2015-04-30,7
RAPE,2015-05-01,29
RAPE,2015-05-02,12
RAPE,2015-05-03,10
RAPE,2015-05-04,8
RAPE,2015-05-05,6
RAPE,2015-05-06,8
RAPE,2015-05-07,5
RAPE,2015-05-08,9
RAPE,2015-05-09,9
RAPE,2015-05-10,5
RAPE,2015-05-11,12
RAPE,2015-05-12,8
RAPE,2015-05-13,2
RAPE,2015-05-14,5
RAPE,2015-05-15,11
RAPE,2015-05-16,8
RAPE,2015-05-17,6
RAPE,2015-05-18,3
RAPE,2015-05-20,9
RAPE,2015-05-21,3
RAPE,2015-05-22,7
RAPE,2015-05-23,1
RAPE,2015-05-24,7
RAPE,2015-05-25,7
RAPE,2015-05-26,10
RAPE,2015-05-27,3
RAPE,2015-05-28,7
RAPE,2015-05-29,4
RAPE,2015-05-30,7
RAPE,2015-05-31,4
RAPE,2015-06-01,37
RAPE,2015-06-02,5
RAPE,2015-06-03,2
RAPE,2015-06-04,13
RAPE,2015-06-05,12
RAPE,2015-06-06,4
RAPE,2015-06-07,13
RAPE,2015-06-08,10
RAPE,2015-06-09,13
RAPE,2015-06-10,5
RAPE,2015-06-11,5
RAPE,2015-06-12,3
RAPE,2015-06-13,8
RAPE,2015-06-14,9
RAPE,2015-06-15,10
RAPE,2015-06-16,4
RAPE,2015-06-17,7
RAPE,2015-06-18,7
RAPE,2015-06-19,5
RAPE,2015-06-20,9
RAPE,2015-06-21,10
RAPE,2015-06-22,6
RAPE,2015-06-23,8
RAPE,2015-06-24,2
RAPE,2015-06-25,9
RAPE,2015-06-26,4
RAPE,2015-06-27,6
RAPE,2015-06-28,7
RAPE,2015-06-29,3
RAPE,2015-06-30,4
RAPE,2015-07-01,36
RAPE,2015-07-02,6
RAPE,2015-07-03,9
RAPE,2015-07-04,13
RAPE,2015-07-05,9
RAPE,2015-07-06,7
RAPE,2015-07-07,8
RAPE,2015-07-08,4
RAPE,2015-07-09,3
RAPE,2015-07-10,7
RAPE,2015-07-11,11
RAPE,2015-07-12,7
RAPE,2015-07-13,9
RAPE,2015-07-14,6
RAPE,2015-07-15,6
RAPE,2015-07-16,6
RAPE,2015-07-17,9
RAPE,2015-07-18,10
RAPE,2015-07-19,10
RAPE,2015-07-20,8
RAPE,2015-07-21,8
RAPE,2015-07-22,13
RAPE,2015-07-23,7
RAPE,2015-07-24,9
RAPE,2015-07-25,9
RAPE,2015-07-26,6
RAPE,2015-07-27,4
RAPE,2015-07-28,7
RAPE,2015-07-29,6
RAPE,2015-07-30,5
RAPE,2015-07-31,10
RAPE,2015-08-01,47
RAPE,2015-08-02,5
RAPE,2015-08-03,10
RAPE,2015-08-04,6
RAPE,2015-08-05,6
RAPE,2015-08-06,6
RAPE,2015-08-07,6
RAPE,2015-08-08,4
RAPE,2015-08-09,6
RAPE,2015-08-10,6
RAPE,2015-08-11,5
RAPE,2015-08-12,6
RAPE,2015-08-13,7
RAPE,2015-08-14,9
RAPE,2015-08-15,7
RAPE,2015-08-16,14
RAPE,2015-08-17,7
RAPE,2015-08-18,6
RAPE,2015-08-19,4
RAPE,2015-08-20,3
RAPE,2015-08-21,4
RAPE,2015-08-22,7
RAPE,2015-08-23,8
RAPE,2015-08-24,7
RAPE,2015-08-25,8
RAPE,2015-08-26,12
RAPE,2015-08-27,2
RAPE,2015-08-28,4
RAPE,2015-08-29,11
RAPE,2015-08-30,8
RAPE,2015-08-31,5
RAPE,2015-09-01,28
RAPE,2015-09-02,9
RAPE,2015-09-03,4
RAPE,2015-09-04,5
RAPE,2015-09-05,10
RAPE,2015-09-06,8
RAPE,2015-09-07,5
RAPE,2015-09-08,18
RAPE,2015-09-09,12
RAPE,2015-09-10,10
RAPE,2015-09-11,6
RAPE,2015-09-12,8
RAPE,2015-09-13,11
RAPE,2015-09-14,4
RAPE,2015-09-15,11
RAPE,2015-09-16,4
RAPE,2015-09-17,1
RAPE,2015-09-18,6
RAPE,2015-09-19,16
RAPE,2015-09-20,6
RAPE,2015-09-21,11
RAPE,2015-09-22,3
RAPE,2015-09-23,7
RAPE,2015-09-24,3
RAPE,2015-09-25,11
RAPE,2015-09-26,10
RAPE,2015-09-27,11
RAPE,2015-09-28,8
RAPE,2015-09-29,7
RAPE,2015-09-30,9
RAPE,2015-10-01,27
RAPE,2015-10-02,4
RAPE,2015-10-03,12
RAPE,2015-10-04,4
RAPE,2015-10-05,3
RAPE,2015-10-06,3
RAPE,2015-10-07,9
RAPE,2015-10-08,14
RAPE,2015-10-09,11
RAPE,2015-10-10,10
RAPE,2015-10-11,12
RAPE,2015-10-12,7
RAPE,2015-10-13,9
RAPE,2015-10-14,9
RAPE,2015-10-15,10
RAPE,2015-10-16,4
RAPE,2015-10-17,12
RAPE,2015-10-18,5
RAPE,2015-10-19,3
RAPE,2015-10-20,11
RAPE,2015-10-21,4
RAPE,2015-10-22,8
RAPE,2015-10-23,5
RAPE,2015-10-24,7
RAPE,2015-10-25,10
RAPE,2015-10-26,5
RAPE,2015-10-27,5
RAPE,2015-10-28,6
RAPE,2015-10-29,5
RAPE,2015-10-30,8
RAPE,2015-10-31,9
RAPE,2015-11-01,44
RAPE,2015-11-02,8
RAPE,2015-11-03,2
RAPE,2015-11-04,7
RAPE,2015-11-05,10
RAPE,2015-11-06,12
RAPE,2015-11-07,7
RAPE,2015-11-08,12
RAPE,2015-11-09,6
RAPE,2015-11-10,3
RAPE,2015-11-11,2
RAPE,2015-11-12,7
RAPE,2015-11-13,10
RAPE,2015-11-14,8
RAPE,2015-11-15,9
RAPE,2015-11-16,8
RAPE,2015-11-17,4
RAPE,2015-11-18,9
RAPE,2015-11-19,9
RAPE,2015-11-20,4
RAPE,2015-11-21,8
RAPE,2015-11-22,4
RAPE,2015-11-23,7
RAPE,2015-11-24,1
RAPE,2015-11-25,6
RAPE,2015-11-26,6
RAPE,2015-11-27,6
RAPE,2015-11-28,6
RAPE,2015-11-29,10
RAPE,2015-11-30,6
RAPE,2015-12-01,35
RAPE,2015-12-02,4
RAPE,2015-12-03,10
RAPE,2015-12-04,8
RAPE,2015-12-05,3
RAPE,2015-12-06,4
RAPE,2015-12-07,5
RAPE,2015-12-08,4
RAPE,2015-12-09,9
RAPE,2015-12-10,10
RAPE,2015-12-11,7
RAPE,2015-12-12,2
RAPE,2015-12-13,9
RAPE,2015-12-14,11
RAPE,2015-12-15,4
RAPE,2015-12-16,10
RAPE,2015-12-17,5
RAPE,2015-12-18,3
RAPE,2015-12-19,6
RAPE,2015-12-20,8
RAPE,2015-12-21,5
RAPE,2015-12-22,3
RAPE,2015-12-23,2
RAPE,2015-12-24,8
RAPE,2015-12-25,7
RAPE,2015-12-26,3
RAPE,2015-12-27,5
RAPE,2015-12-28,3
RAPE,2015-12-29,4
RAPE,2015-12-30,9
RAPE,2015-12-31,12
RAPE,2016-01-01,64
RAPE,2016-01-02,5
RAPE,2016-01-03,8
RAPE,2016-01-04,6
RAPE,2016-01-05,10
RAPE,2016-01-06,5
RAPE,2016-01-07,4
RAPE,2016-01-08,6
RAPE,2016-01-09,14
RAPE,2016-01-10,11
RAPE,2016-01-11,5
RAPE,2016-01-12,5
RAPE,2016-01-13,3
RAPE,2016-01-14,9
RAPE,2016-01-15,5
RAPE,2016-01-16,8
RAPE,2016-01-17,8
RAPE,2016-01-18,3
RAPE,2016-01-19,9
RAPE,2016-01-20,11
RAPE,2016-01-21,10
RAPE,2016-01-22,10
RAPE,2016-01-23,7
RAPE,2016-01-24,7
RAPE,2016-01-25,9
RAPE,2016-01-26,6
RAPE,2016-01-27,5
RAPE,2016-01-28,5
RAPE,2016-01-29,8
RAPE,2016-01-30,1
RAPE,2016-01-31,6
RAPE,2016-02-01,29
RAPE,2016-02-02,7
RAPE,2016-02-03,7
RAPE,2016-02-04,7
RAPE,2016-02-05,10
RAPE,2016-02-06,7
RAPE,2016-02-07,6
RAPE,2016-02-08,16
RAPE,2016-02-09,5
RAPE,2016-02-10,5
RAPE,2016-02-11,7
RAPE,2016-02-12,11
RAPE,2016-02-13,5
RAPE,2016-02-14,5
RAPE,2016-02-15,8
RAPE,2016-02-16,9
RAPE,2016-02-17,4
RAPE,2016-02-18,4
RAPE,2016-02-19,8
RAPE,2016-02-20,8
RAPE,2016-02-21,8
RAPE,2016-02-22,9
RAPE,2016-02-23,4
RAPE,2016-02-24,6
RAPE,2016-02-25,7
RAPE,2016-02-26,7
RAPE,2016-02-27,15
RAPE,2016-02-28,8
RAPE,2016-02-29,10
RAPE,2016-03-01,20
RAPE,2016-03-02,4
RAPE,2016-03-03,5
RAPE,2016-03-04,9
RAPE,2016-03-05,14
RAPE,2016-03-06,7
RAPE,2016-03-07,7
RAPE,2016-03-08,7
RAPE,2016-03-09,8
RAPE,2016-03-10,11
RAPE,2016-03-11,8
RAPE,2016-03-12,10
RAPE,2016-03-13,8
RAPE,2016-03-14,6
RAPE,2016-03-15,8
RAPE,2016-03-16,4
RAPE,2016-03-17,10
RAPE,2016-03-18,6
RAPE,2016-03-19,4
RAPE,2016-03-20,6
RAPE,2016-03-21,6
RAPE,2016-03-22,2
RAPE,2016-03-23,5
RAPE,2016-03-24,9
RAPE,2016-03-25,8
RAPE,2016-03-26,13
RAPE,2016-03-27,8
RAPE,2016-03-28,6
RAPE,2016-03-29,7
RAPE,2016-03-30,5
RAPE,2016-03-31,6
RAPE,2016-04-01,18
RAPE,2016-04-02,9
RAPE,2016-04-03,7
RAPE,2016-04-04,16
RAPE,2016-04-05,11
RAPE,2016-04-06,10
RAPE,2016-04-07,9
RAPE,2016-04-08,10
RAPE,2016-04-09,7
RAPE,2016-04-10,13
RAPE,2016-04-11,8
RAPE,2016-04-12,14
RAPE,2016-04-13,11
RAPE,2016-04-14,6
RAPE,2016-04-15,8
RAPE,2016-04-16,11
RAPE,2016-04-17,11
RAPE,2016-04-18,5
RAPE,2016-04-19,9
RAPE,2016-04-20,10
RAPE,2016-04-21,7
RAPE,2016-04-22,3
RAPE,2016-04-23,12
RAPE,2016-04-24,8
RAPE,2016-04-25,10
RAPE,2016-04-26,7
RAPE,2016-04-27,8
RAPE,2016-04-28,3
RAPE,2016-04-29,10
RAPE,2016-04-30,8
RAPE,2016-05-01,43
RAPE,2016-05-02,3
RAPE,2016-05-03,7
RAPE,2016-05-04,4
RAPE,2016-05-05,8
RAPE,2016-05-06,7
RAPE,2016-05-07,6
RAPE,2016-05-08,7
RAPE,2016-05-09,6
RAPE,2016-05-10,8
RAPE,2016-05-11,8
RAPE,2016-05-12,9
RAPE,2016-05-13,8
RAPE,2016-05-14,8
RAPE,2016-05-15,7
RAPE,2016-05-16,7
RAPE,2016-05-17,4
RAPE,2016-05-18,3
RAPE,2016-05-19,5
RAPE,2016-05-20,11
RAPE,2016-05-21,15
RAPE,2016-05-22,3
RAPE,2016-05-23,4
RAPE,2016-05-24,7
RAPE,2016-05-25,5
RAPE,2016-05-26,9
RAPE,2016-05-27,11
RAPE,2016-05-28,10
RAPE,2016-05-29,9
RAPE,2016-05-30,13
RAPE,2016-05-31,7
RAPE,2016-06-01,33
RAPE,2016-06-02,5
RAPE,2016-06-03,6
RAPE,2016-06-04,7
RAPE,2016-06-05,5
RAPE,2016-06-06,10
RAPE,2016-06-07,7
RAPE,2016-06-08,16
RAPE,2016-06-09,9
RAPE,2016-06-10,7
RAPE,2016-06-11,5
RAPE,2016-06-12,7
RAPE,2016-06-13,8
RAPE,2016-06-14,6
RAPE,2016-06-15,5
RAPE,2016-06-16,1
RAPE,2016-06-17,3
RAPE,2016-06-18,5
RAPE,2016-06-19,6
RAPE,2016-06-20,12
RAPE,2016-06-21,2
RAPE,2016-06-22,3
RAPE,2016-06-23,5
RAPE,2016-06-24,12
RAPE,2016-06-25,6
RAPE,2016-06-26,8
RAPE,2016-06-27,8
RAPE,2016-06-28,7
RAPE,2016-06-29,5
RAPE,2016-06-30,9
RAPE,2016-07-01,27
RAPE,2016-07-02,7
RAPE,2016-07-03,8
RAPE,2016-07-04,14
RAPE,2016-07-05,5
RAPE,2016-07-06,5
RAPE,2016-07-07,4
RAPE,2016-07-08,9
RAPE,2016-07-09,11
RAPE,2016-07-10,10
RAPE,2016-07-11,6
RAPE,2016-07-12,7
RAPE,2016-07-13,4
RAPE,2016-07-14,4
RAPE,2016-07-15,3
RAPE,2016-07-16,6
RAPE,2016-07-17,11
RAPE,2016-07-18,3
RAPE,2016-07-19,2
RAPE,2016-07-20,5
RAPE,2016-07-21,7
RAPE,2016-07-22,8
RAPE,2016-07-23,10
RAPE,2016-07-24,5
RAPE,2016-07-25,6
RAPE,2016-07-26,7
RAPE,2016-07-27,5
RAPE,2016-07-28,9
RAPE,2016-07-29,4
RAPE,2016-07-30,8
RAPE,2016-07-31,6
RAPE,2016-08-01,33
RAPE,2016-08-02,7
RAPE,2016-08-03,3
RAPE,2016-08-04,8
RAPE,2016-08-05,8
RAPE,2016-08-06,3
RAPE,2016-08-07,8
RAPE,2016-08-08,8
RAPE,2016-08-09,8
RAPE,2016-08-10,12
RAPE,2016-08-11,7
RAPE,2016-08-12,5
RAPE,2016-08-13,3
RAPE,2016-08-14,5
RAPE,2016-08-15,7
RAPE,2016-08-16,6
RAPE,2016-08-17,7
RAPE,2016-08-18,9
RAPE,2016-08-19,4
RAPE,2016-08-20,9
RAPE,2016-08-21,12
RAPE,2016-08-22,14
RAPE,2016-08-23,7
RAPE,2016-08-24,7
RAPE,2016-08-25,7
RAPE,2016-08-26,12
RAPE,2016-08-27,9
RAPE,2016-08-28,13
RAPE,2016-08-29,7
RAPE,2016-08-30,6
RAPE,2016-08-31,4
RAPE,2016-09-01,30
RAPE,2016-09-02,7
RAPE,2016-09-03,11
RAPE,2016-09-04,9
RAPE,2016-09-05,9
RAPE,2016-09-06,6
RAPE,2016-09-07,5
RAPE,2016-09-08,8
RAPE,2016-09-09,6
RAPE,2016-09-10,9
RAPE,2016-09-11,7
RAPE,2016-09-12,6
RAPE,2016-09-13,9
RAPE,2016-09-14,11
RAPE,2016-09-15,8
RAPE,2016-09-16,14
RAPE,2016-09-17,6
RAPE,2016-09-18,13
RAPE,2016-09-19,10
RAPE,2016-09-20,9
RAPE,2016-09-21,14
RAPE,2016-09-22,5
RAPE,2016-09-23,3
RAPE,2016-09-24,16
RAPE,2016-09-25,12
RAPE,2016-09-26,9
RAPE,2016-09-27,9
RAPE,2016-09-28,9
RAPE,2016-09-29,4
RAPE,2016-09-30,10
RAPE,2016-10-01,26
RAPE,2016-10-02,12
RAPE,2016-10-03,4
RAPE,2016-10-04,4
RAPE,2016-10-05,3
RAPE,2016-10-06,2
RAPE,2016-10-07,9
RAPE,2016-10-08,6
RAPE,2016-10-09,10
RAPE,2016-10-10,15
RAPE,2016-10-11,6
RAPE,2016-10-12,11
RAPE,2016-10-13,1
RAPE,2016-10-14,6
RAPE,2016-10-15,8
RAPE,2016-10-16,11
RAPE,2016-10-17,6
RAPE,2016-10-18,8
RAPE,2016-10-19,3
RAPE,2016-10-20,8
RAPE,2016-10-21,8
RAPE,2016-10-22,8
RAPE,2016-10-23,10
RAPE,2016-10-24,8
RAPE,2016-10-25,6
RAPE,2016-10-26,6
RAPE,2016-10-27,6
RAPE,2016-10-28,8
RAPE,2016-10-29,5
RAPE,2016-10-30,8
RAPE,2016-10-31,8
RAPE,2016-11-01,33
RAPE,2016-11-02,5
RAPE,2016-11-03,9
RAPE,2016-11-04,9
RAPE,2016-11-05,7
RAPE,2016-11-06,6
RAPE,2016-11-07,3
RAPE,2016-11-08,5
RAPE,2016-11-09,11
RAPE,2016-11-10,10
RAPE,2016-11-11,6
RAPE,2016-11-12,9
RAPE,2016-11-13,8
RAPE,2016-11-14,8
RAPE,2016-11-15,13
RAPE,2016-11-16,5
RAPE,2016-11-17,3
RAPE,2016-11-18,8
RAPE,2016-11-19,8
RAPE,2016-11-20,6
RAPE,2016-11-21,5
RAPE,2016-11-22,12
RAPE,2016-11-23,9
RAPE,2016-11-24,6
RAPE,2016-11-25,5
RAPE,2016-11-26,7
RAPE,2016-11-27,3
RAPE,2016-11-28,5
RAPE,2016-11-29,4
RAPE,2016-11-30,13
RAPE,2016-12-01,28
RAPE,2016-12-02,5
RAPE,2016-12-03,7
RAPE,2016-12-04,7
RAPE,2016-12-05,11
RAPE,2016-12-06,5
RAPE,2016-12-07,2
RAPE,2016-12-08,3
RAPE,2016-12-09,11
RAPE,2016-12-10,9
RAPE,2016-12-11,6
RAPE,2016-12-12,10
RAPE,2016-12-13,8
RAPE,2016-12-14,6
RAPE,2016-12-15,6
RAPE,2016-12-16,10
RAPE,2016-12-17,11
RAPE,2016-12-18,12
RAPE,2016-12-19,3
RAPE,2016-12-20,9
RAPE,2016-12-21,7
RAPE,2016-12-22,3
RAPE,2016-12-23,7
RAPE,2016-12-24,7
RAPE,2016-12-25,9
RAPE,2016-12-26,7
RAPE,2016-12-27,4
RAPE,2016-12-28,5
RAPE,2016-12-29,5
RAPE,2016-12-30,6
RAPE,2016-12-31,13
RAPE,2017-01-01,48
RAPE,2017-01-02,4
RAPE,2017-01-03,6
RAPE,2017-01-04,7
RAPE,2017-01-05,6
RAPE,2017-01-06,9
RAPE,2017-01-07,16
RAPE,2017-01-08,12
RAPE,2017-01-09,10
RAPE,2017-01-10,7
RAPE,2017-01-11,4
RAPE,2017-01-12,7
RAPE,2017-01-13,4
RAPE,2017-01-14,7
RAPE,2017-01-15,12
RAPE,2017-01-16,7
RAPE,2017-01-17,8
RAPE,2017-01-18,5
RAPE,2017-01-19,9
RAPE,2017-01-20,5
RAPE,2017-01-21,7
RAPE,2017-01-22,7
RAPE,2017-01-23,11
RAPE,2017-01-24,4
RAPE,2017-01-25,10
RAPE,2017-01-26,6
RAPE,2017-01-27,5
RAPE,2017-01-28,10
RAPE,2017-01-29,6
RAPE,2017-01-30,12
RAPE,2017-01-31,12
RAPE,2017-02-01,36
RAPE,2017-02-02,11
RAPE,2017-02-03,5
RAPE,2017-02-04,8
RAPE,2017-02-05,6
RAPE,2017-02-06,13
RAPE,2017-02-07,5
RAPE,2017-02-08,7
RAPE,2017-02-09,13
RAPE,2017-02-10,15
RAPE,2017-02-11,11
RAPE,2017-02-12,13
RAPE,2017-02-13,9
RAPE,2017-02-14,10
RAPE,2017-02-15,9
RAPE,2017-02-16,4
RAPE,2017-02-17,6
RAPE,2017-02-18,5
RAPE,2017-02-19,3
RAPE,2017-02-20,4
RAPE,2017-02-21,5
RAPE,2017-02-22,7
RAPE,2017-02-23,4
RAPE,2017-02-24,15
RAPE,2017-02-25,15
RAPE,2017-02-26,8
RAPE,2017-02-27,8
RAPE,2017-02-28,11
RAPE,2017-03-01,25
RAPE,2017-03-02,6
RAPE,2017-03-03,12
RAPE,2017-03-04,12
RAPE,2017-03-05,7
RAPE,2017-03-06,6
RAPE,2017-03-07,6
RAPE,2017-03-08,9
RAPE,2017-03-09,3
RAPE,2017-03-10,3
RAPE,2017-03-11,12
RAPE,2017-03-12,8
RAPE,2017-03-13,12
RAPE,2017-03-14,8
RAPE,2017-03-15,8
RAPE,2017-03-16,4
RAPE,2017-03-17,6
RAPE,2017-03-18,9
RAPE,2017-03-19,5
RAPE,2017-03-20,4
RAPE,2017-03-21,8
RAPE,2017-03-22,7
RAPE,2017-03-23,8
RAPE,2017-03-24,7
RAPE,2017-03-25,7
RAPE,2017-03-26,9
RAPE,2017-03-27,9
RAPE,2017-03-28,7
RAPE,2017-03-29,10
RAPE,2017-03-30,4
RAPE,2017-03-31,7
RAPE,2017-04-01,28
RAPE,2017-04-02,6
RAPE,2017-04-03,13
RAPE,2017-04-04,8
RAPE,2017-04-05,8
RAPE,2017-04-06,5
RAPE,2017-04-07,8
RAPE,2017-04-08,5
RAPE,2017-04-09,8
RAPE,2017-04-10,5
RAPE,2017-04-11,5
RAPE,2017-04-12,8
RAPE,2017-04-13,8
RAPE,2017-04-14,11
RAPE,2017-04-15,11
RAPE,2017-04-16,8
RAPE,2017-04-17,9
RAPE,2017-04-18,9
RAPE,2017-04-19,6
RAPE,2017-04-20,8
RAPE,2017-04-21,7
RAPE,2017-04-22,14
RAPE,2017-04-23,3
RAPE,2017-04-24,12
RAPE,2017-04-25,8
RAPE,2017-04-26,4
RAPE,2017-04-27,4
RAPE,2017-04-28,9
RAPE,2017-04-29,8
RAPE,2017-04-30,14
RAPE,2017-05-01,30
RAPE,2017-05-02,6
RAPE,2017-05-03,8
RAPE,2017-05-04,8
RAPE,2017-05-05,12
RAPE,2017-05-06,5
RAPE,2017-05-07,5
RAPE,2017-05-08,4
RAPE,2017-05-09,5
RAPE,2017-05-10,7
RAPE,2017-05-11,6
RAPE,2017-05-12,7
RAPE,2017-05-13,3
RAPE,2017-05-14,8
RAPE,2017-05-15,3
RAPE,2017-05-16,6
RAPE,2017-05-17,5
RAPE,2017-05-18,8
RAPE,2017-05-19,15
RAPE,2017-05-20,11
RAPE,2017-05-21,10
RAPE,2017-05-22,11
RAPE,2017-05-23,9
RAPE,2017-05-24,11
RAPE,2017-05-25,6
RAPE,2017-05-26,18
RAPE,2017-05-27,9
RAPE,2017-05-28,11
RAPE,2017-05-29,8
RAPE,2017-05-30,7
RAPE,2017-05-31,10
RAPE,2017-06-01,20
RAPE,2017-06-02,13
RAPE,2017-06-03,14
RAPE,2017-06-04,8
RAPE,2017-06-05,6
RAPE,2017-06-06,12
RAPE,2017-06-07,9
RAPE,2017-06-08,6
RAPE,2017-06-09,4
RAPE,2017-06-10,10
RAPE,2017-06-11,14
RAPE,2017-06-12,7
RAPE,2017-06-13,13
RAPE,2017-06-14,3
RAPE,2017-06-15,4
RAPE,2017-06-16,6
RAPE,2017-06-17,7
RAPE,2017-06-18,8
RAPE,2017-06-19,5
RAPE,2017-06-20,6
RAPE,2017-06-21,5
RAPE,2017-06-22,7
RAPE,2017-06-23,9
RAPE,2017-06-24,11
RAPE,2017-06-25,13
RAPE,2017-06-26,4
RAPE,2017-06-27,8
RAPE,2017-06-28,7
RAPE,2017-06-29,10
RAPE,2017-06-30,5
RAPE,2017-07-01,20
RAPE,2017-07-02,8
RAPE,2017-07-03,12
RAPE,2017-07-04,5
RAPE,2017-07-05,10
RAPE,2017-07-06,9
RAPE,2017-07-07,14
RAPE,2017-07-08,12
RAPE,2017-07-09,8
RAPE,2017-07-10,13
RAPE,2017-07-11,8
RAPE,2017-07-12,7
RAPE,2017-07-13,5
RAPE,2017-07-14,6
RAPE,2017-07-15,7
RAPE,2017-07-16,6
RAPE,2017-07-17,9
RAPE,2017-07-18,4
RAPE,2017-07-19,11
RAPE,2017-07-20,5
RAPE,2017-07-21,4
RAPE,2017-07-22,7
RAPE,2017-07-23,5
RAPE,2017-07-24,11
RAPE,2017-07-25,5
RAPE,2017-07-26,7
RAPE,2017-07-27,10
RAPE,2017-07-28,7
RAPE,2017-07-29,13
RAPE,2017-07-30,9
RAPE,2017-07-31,6
RAPE,2017-08-01,22
RAPE,2017-08-02,5
RAPE,2017-08-03,8
RAPE,2017-08-04,6
RAPE,2017-08-05,16
RAPE,2017-08-06,9
RAPE,2017-08-07,11
RAPE,2017-08-08,6
RAPE,2017-08-09,6
RAPE,2017-08-10,6
RAPE,2017-08-11,6
RAPE,2017-08-12,10
RAPE,2017-08-13,9
RAPE,2017-08-14,5
RAPE,2017-08-15,10
RAPE,2017-08-16,7
RAPE,2017-08-17,5
RAPE,2017-08-18,5
RAPE,2017-08-19,6
RAPE,2017-08-20,13
RAPE,2017-08-21,8
RAPE,2017-08-22,4
RAPE,2017-08-23,7
RAPE,2017-08-24,9
RAPE,2017-08-25,7
RAPE,2017-08-26,8
RAPE,2017-08-27,7
RAPE,2017-08-28,8
RAPE,2017-08-29,9
RAPE,2017-08-30,6
RAPE,2017-08-31,9
RAPE,2017-09-01,24
RAPE,2017-09-02,18
RAPE,2017-09-03,9
RAPE,2017-09-04,7
RAPE,2017-09-05,9
RAPE,2017-09-06,7
RAPE,2017-09-07,4
RAPE,2017-09-08,10
RAPE,2017-09-09,8
RAPE,2017-09-10,12
RAPE,2017-09-11,7
RAPE,2017-09-12,5
RAPE,2017-09-13,9
RAPE,2017-09-14,7
RAPE,2017-09-15,10
RAPE,2017-09-16,6
RAPE,2017-09-17,6
RAPE,2017-09-18,9
RAPE,2017-09-19,9
RAPE,2017-09-20,10
RAPE,2017-09-21,5
RAPE,2017-09-22,5
RAPE,2017-09-23,7
RAPE,2017-09-24,5
RAPE,2017-09-25,5
RAPE,2017-09-26,8
RAPE,2017-09-27,5
RAPE,2017-09-28,6
RAPE,2017-09-29,9
RAPE,2017-09-30,4
RAPE,2017-10-01,17
RAPE,2017-10-02,9
RAPE,2017-10-03,6
RAPE,2017-10-04,6
RAPE,2017-10-05,6
RAPE,2017-10-06,8
RAPE,2017-10-07,8
RAPE,2017-10-08,7
RAPE,2017-10-09,10
RAPE,2017-10-10,8
RAPE,2017-10-11,10
RAPE,2017-10-12,4
RAPE,2017-10-13,8
RAPE,2017-10-14,8
RAPE,2017-10-15,14
RAPE,2017-10-16,7
RAPE,2017-10-17,5
RAPE,2017-10-18,9
RAPE,2017-10-19,7
RAPE,2017-10-20,6
RAPE,2017-10-21,8
RAPE,2017-10-22,6
RAPE,2017-10-23,7
RAPE,2017-10-24,8
RAPE,2017-10-25,9
RAPE,2017-10-26,6
RAPE,2017-10-27,13
RAPE,2017-10-28,7
RAPE,2017-10-29,6
RAPE,2017-10-30,6
RAPE,2017-10-31,10
RAPE,2017-11-01,16
RAPE,2017-11-02,8
RAPE,2017-11-03,7
RAPE,2017-11-04,10
RAPE,2017-11-05,12
RAPE,2017-11-06,4
RAPE,2017-11-07,1
RAPE,2017-11-08,8
RAPE,2017-11-09,7
RAPE,2017-11-10,9
RAPE,2017-11-11,12
RAPE,2017-11-12,8
RAPE,2017-11-13,6
RAPE,2017-11-14,7
RAPE,2017-11-15,9
RAPE,2017-11-16,8
RAPE,2017-11-17,10
